"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
241100,12,-66.186631,18.407058,2,2,1,289,135,154,0,0,0,0,0,0,0,0,0,289,135,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,29,941,0,0,941,"5400","1656","225","5400","1656","225","5400","1656","225","6720","260","305","6720","260","305","6720","260","305",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4920","1445","6365","5160","1590","6750","5160","1591","6751","5400","1656","7056",".",".","4920","1445","6365","5160","1590","6750","5160","1591","6751","5400","1656","7056",".",".","4920","1445","6365","5160","1590","6750","5160","1591","6751","5400","1656","7056",".",".","1240","1240","1240","1240",".",".",".",".",".",".",".",".","6470","6470","6470","6470","7016","7086","7086","7086","9716","9786","9786","9786"
241128,21,-66.478655,18.434072,2,2,1,350,144,206,0,0,0,0,0,0,0,0,0,350,144,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,29,1096,0,0,1096,"5400","1656","225","5400","1656","225","5400","1656","225","6720","260","305","6720","260","305","6720","260","305",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4920","1445","6365","5160","1591","6751","5160","1591","6751","5400","1656","7056",".",".","4920","1445","6365","5160","1591","6751","5160","1591","6751","5400","1656","7056",".",".","4920","1445","6365","5160","1591","6751","5160","1591","6751","5400","1656","7056",".",".","1240","1240","1240","1240",".",".",".",".",".",".",".",".","6470","6470","6470","6470","7016","7086","7086","7086","9716","9786","9786","9786"
241146,12,-66.15099,18.397931,2,2,1,388,119,269,0,0,0,0,0,0,0,0,0,388,119,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,6,1164,0,0,1164,"5400","2280","225","5400","2280","225","5400","2280","225",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4824","2282","7106","4968","2282","7250","5088","2280","7368","5400","2280","7680",".",".","4824","2282","7106","4968","2282","7250","5088","2280","7368","5400","2280","7680",".",".","4824","2282","7106","4968","2282","7250","5088","2280","7368","5400","2280","7680",".",".","425","425","425","425",".",".",".",".",".",".",".",".","3021","3021","3021","3021","900","900","900","900","900","900","900","900"
241191,22,-67.111207,18.205685,2,2,1,974,380,594,2,1,1,0,0,0,12,5,7,912,348,564,0,0,0,8,3,5,0,0,0,0,0,0,40,23,17,0,0,0,974,29,3132,281,2415,436,"6500","1200","200","6500","1200","200","6500","1200","200","2090","670","225","2090","670","225","2090","670","225",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6050","1200","7250","6050","1200","7250","6050","1200","7250","6500","1200","7700",".",".","6050","1200","7250","6050","1200","7250","6050","1200","7250","6500","1200","7700",".",".","6050","1200","7250","6050","1200","7250","6050","1200","7250","6500","1200","7700",".",".","1600","1600","1600","1600","6200","6200","6200","6600","3000","3000","3000","3000","7600","7600","7600","7900","3000","3000","3000","3060","3800","3800","3800","4500"
241216,13,-66.111714,18.357395,2,2,1,1740,1116,624,0,0,0,0,0,0,0,0,0,1740,1116,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,18,5414,0,0,5414,"5520","1540","160","5520","1540","160","5520","1540","160","3360","1795","190","3360","1795","190","3360","1795","190",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6800","705","7505","6795","705","7500","5400","1515","6915","5520","1540","7060",".",".","6800","705","7505","6795","705","7500","5400","1515","6915","5520","1540","7060",".",".","6800","705","7505","6795","705","7500","5400","1515","6915","5520","1540","7060",".",".","1000","1000","900","900",".",".",".",".",".",".",".",".","2001","2001","2400","4800","1000","1000","3150","3510","1000","1000","3150","3510"
241225,12,-66.180773,18.398864,2,2,1,855,266,589,0,0,0,0,0,0,0,0,0,848,262,586,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,855,29,3035,0,234,2801,"4524","1070","189","4524","1070","189","4524","1070","189","5292","1130","221","5292","1130","221","5292","1130","221",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5290","970","6260","4392","1070","5462","4452","1070","5522","4524","1070","5594",".",".","5290","970","6260","4392","1070","5462","4452","1070","5522","4524","1070","5594",".",".","5290","970","6260","4392","1070","5462","4452","1070","5522","4524","1070","5594",".",".","1504","1504","1504","1504","4860","4860","4860","4860","3996","3996","3996","3996","4860","4860","4860","4860","3996","3996","3996","3996","3996","3996","3996","3996"
241304,13,-66.022543,18.22329,2,2,1,3272,927,2345,0,0,0,0,0,0,0,0,0,3272,927,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272,18,10530,572,5033,4925,"7830","0","320","7830","0","320","7830","0","320","3780","500","157","3780","500","157","3780","500","157",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6540","60","6600","7060","120","7180","7370","0","7370","7830","0","7830",".",".","6540","60","6600","7060","120","7180","7370","0","7370","7830","0","7830",".",".","6540","60","6600","7060","120","7180","7370","0","7370","7830","0","7830",".",".","862","636","636","636",".",".",".",".",".",".",".",".","6897","6897","6897","6897","3060","3060","3060","3060","3060","3060","3060","3060"
241331,11,-66.113908,18.466573,2,2,1,932,128,804,0,0,0,0,0,0,1,0,1,920,126,794,0,0,0,4,0,4,0,0,0,7,2,5,0,0,0,0,0,0,932,29,6720,0,4082,2638,"6006","1659","186","6006","1659","186","6006","1659","186","6558","2235","304","6558","2235","304","6558","2235","304",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5775","1659","7434","5775","1659","7434","5775","1659","7434","6006","1659","7665",".",".","5775","1659","7434","5775","1659","7434","5775","1659","7434","6006","1659","7665",".",".","5775","1659","7434","5775","1659","7434","5775","1659","7434","6006","1659","7665",".",".","2484","2484","3105","3105",".",".",".",".",".",".",".",".","14117","14117","14610","14610","6840","6840","5737","5759","6420","6420","5737","5759"
241377,12,-66.168315,18.383136,2,2,1,775,340,435,0,0,0,0,0,0,0,0,0,775,340,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,18,3099,150,2855,94,"4478","1190","199","4478","1190","199","4478","1190","199","5200","1052","225","5200","1052","225","5200","1052","225",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4656","886","5542","4656","840","5496","4657","848","5505","4776","1190","5966",".",".","4656","886","5542","4656","840","5496","4657","848","5505","4776","1190","5966",".",".","4656","886","5542","4656","840","5496","4657","848","5505","4776","1190","5966",".",".","1272","1100","1100","1650",".",".",".",".",".",".",".",".","6007","6007","6007","7953","1911","1911","1911","1958","1911","1911","1911","1958"
241386,21,-65.960036,18.380193,2,2,1,188,45,143,0,0,0,0,0,0,0,0,0,188,45,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,18,600,0,600,0,"4778","1190","199","4778","1190","199","4778","1190","199","5200","1052","225","5200","1052","225","5200","1052","225",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4656","886","5542","4656","840","5496","4657","840","5497","4776","1176","5952",".",".","4656","886","5542","4656","840","5496","4657","840","5497","4776","1176","5952",".",".","4656","886","5542","4656","840","5496","4657","840","5497","4776","1176","5952",".",".","1272","1100","1100","1650",".",".",".",".",".",".",".",".","6007","6007","6007","7953","1911","1911","1911","1958","1911","1911","1911","1958"
241395,23,-66.679114,18.446006,2,2,1,409,130,279,0,0,0,0,0,0,0,0,0,405,130,275,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,405,29,2021,1886,70,65,"5160","658","215","5160","658","215","5160","658","215","5670","875","315","5670","875","315","5670","875","315",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4920","558","5478","4920","488","5408","4920","523","5443","5160","658","5818",".",".","4920","558","5478","4920","488","5408","4920","523","5443","5160","658","5818",".",".","4920","558","5478","4920","488","5408","4920","523","5443","5160","658","5818",".",".","1735","1763","1786","1891",".",".",".",".",".",".",".",".","6785","6893","6983","7395","4839","4916","4916","5273","7115","7228","7321","7753"
241410,12,-66.617138,18.00165,2,2,1,4823,1698,3125,0,0,0,1,1,0,0,0,0,4719,1675,3044,0,0,0,1,0,1,0,0,0,95,18,77,7,4,3,0,0,0,4823,29,18211,17135,264,812,"5160","760","215","5160","760","215","5160","760","215","5670","911","315","5670","911","315","5670","911","315",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","16160","948","16160","948","4920","660","5580","4920","590","5510","4920","625","5545","5160","760","5920",".",".","4920","660","5580","4920","590","5510","4920","625","5545","5160","760","5920",".",".","4920","660","5580","4920","590","5510","4920","625","5545","5160","760","5920",".",".","1735","1763","1786","1891","5091","5150","5199","5425","4883","4961","5025","5322","6785","6893","6983","7395","5201","5284","5352","5668","7477","7596","7694","8148"
241517,11,-66.035797,18.393955,2,2,1,372,97,275,0,0,0,0,0,0,0,0,0,372,97,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,6,1116,0,0,1116,"12300","0","228","12300","0","228","12300","0","228",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6911","1705","8616","6911","1705","8616","11640","0","11640","12300","0","12300",".",".","6911","1705","8616","6911","1705","8616","11640","0","11640","12300","0","12300",".",".","6911","1705","8616","6911","1705","8616","11640","0","11640","12300","0","12300",".",".","974","974","1174","1174",".",".",".",".",".",".",".",".","2485","2485","2840","3416","3477","3477","4007","3280","3830","3830","4007","4818"
241614,21,-66.010617,18.373928,2,2,1,393,222,171,0,0,0,0,0,0,0,0,0,230,120,110,0,0,0,0,0,0,0,0,0,0,0,0,163,102,61,0,0,0,393,18,1457,508,138,811,"5760","750","160","5760","750","160","5760","750","160","4995","1000","185","4995","1000","185","4995","1000","185",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3696","900","4596","5616","750","6366","5760","750","6510","5760","750","6510",".",".","3696","900","4596","5616","750","6366","5760","750","6510","5760","750","6510",".",".","3696","900","4596","5616","750","6366","5760","750","6510","5760","750","6510",".",".","1200","1000","1000","1000",".",".",".",".",".",".",".",".","4000","4000","4000","4000","2580","2850","2850","2850","2850","2850","2850","2850"
241720,11,-66.066529,18.428528,2,2,1,766,297,469,0,0,0,0,0,0,0,0,0,766,297,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,6,2298,0,0,2298,"2040","300","85","2040","300","85","2040","300","85",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2040","330","2370","2040","300","2340","2040","300","2340","2040","300","2340",".",".","2040","330","2370","2040","300","2340","2040","300","2340","2040","300","2340",".",".","2040","330","2370","2040","300","2340","2040","300","2340","2040","300","2340",".",".","1130","1130","1130","1130",".",".",".",".",".",".",".",".","7350","7350","7350","7350","1600","1600","1600","1600","1340","1340","1340","1340"
241739,11,-66.061647,18.387183,2,2,1,6827,2099,4728,0,0,0,0,0,0,0,0,0,6827,2099,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6827,18,24073,0,16275,7798,"4920","2000","205","4920","2000","205","4920","2000","205","2652","2000","221","2652","2000","221","2652","2000","221",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4920","900","5820","4920","900","5820","4920","900","5820","4920","2000","6920",".",".","4920","900","5820","4920","900","5820","4920","900","5820","4920","2000","6920",".",".","4920","900","5820","4920","900","5820","4920","900","5820","4920","2000","6920",".",".","1700","1700","1700","1700",".",".",".",".",".",".",".",".","8000","8000","8000","8000","4800","4800","4800","4800","4800","4800","4800","4800"
241766,11,-66.078811,18.454016,2,2,1,335,229,106,0,0,0,0,0,0,1,1,0,327,223,104,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,335,18,1055,8,0,1047,"2520","850","105","2520","850","105","2520","850","105","2160","860","180","2160","860","180","2160","860","180",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2520","850","3370","2520","850","3370","2520","850","3370","2520","850","3370",".",".","2520","850","3370","2520","850","3370","2520","850","3370","2520","850","3370",".",".","2520","850","3370","2520","850","3370","2520","850","3370","2520","850","3370",".",".","1800","1800","1800","1800",".",".",".",".",".",".",".",".","10000","10000","10000","10000","2750","2750","2750","2750","2750","2750","2750","2750"
241836,21,-66.992287,18.338036,2,2,1,1399,456,943,0,0,0,1,1,0,0,0,0,1398,455,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,29,4333,924,2196,1213,"5400","1500","180","5400","1500","180","11100","1500","300","6300","1650","200","6300","1650","200","6300","1650","200",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5280","920","6200","5280","920","6200","5280","920","6200","5400","1500","6900",".",".","5280","920","6200","5280","920","6200","5280","920","6200","5400","1500","6900",".",".","5280","920","6200","5280","920","6200","5280","920","6200","11100","1500","12600",".",".","600","600","600","600",".",".",".",".",".",".",".",".","6240","6240","6240","6240","4650","4650","4600","4600","4100","4600","4100","4100"
241951,11,-66.121348,18.46778,2,2,1,524,144,380,0,0,0,0,0,0,0,0,0,524,144,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,6,1572,0,0,1572,"3700","604","125","3700","604","125","6700","604","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","2860","602","3462","3340","602","3942","3580","602","4182","3700","604","4304",".",".","2860","602","3462","3340","602","3942","3580","602","4182","3700","604","4304",".",".","5020","602","5622","5980","602","6582","6460","602","7062","6700","604","7304",".",".","3136","3126","3136","3136",".",".",".",".",".",".",".",".","8144","8144","8144","8144","2080","2080","2080","2080","524","524","524","524"
242042,21,-66.472476,18.432962,2,2,1,284,159,125,0,0,0,0,0,0,1,1,0,279,155,124,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,284,6,852,0,0,852,"1500","100","75","1500","100","75","1500","100","75",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1100","25","1125","1500","100","1600","1500","100","1600","1500","100","1600",".",".","1100","25","1125","1500","100","1600","1500","100","1600","1500","100","1600",".",".","1100","25","1125","1500","100","1600","1500","100","1600","1500","100","1600",".",".","1800","1800","1800","1800",".",".",".",".",".",".",".",".","3100","3100","3100","3100","1000","1000","1000","1000","2100","2100","2100","2100"
242112,13,-66.025572,18.236147,2,2,1,792,381,411,0,0,0,0,0,0,0,0,0,792,381,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,17,2376,6,0,2370,"7820","100","230","7820","100","230","7820","100","230",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6550","85","6635","7090","75","7165","7320","75","7395","7820","100","7920",".",".","6550","85","6635","7090","75","7165","7320","75","7395","7820","100","7920",".",".","6550","85","6635","7090","75","7165","7320","75","7395","7820","100","7920",".",".","832","900","900","900",".",".",".",".",".",".",".",".","4992","5812","5812","7500","3307","3336","3336","4050","3307","3336","3750","4050"
242121,21,-65.826857,18.148274,2,2,1,416,157,259,0,0,0,0,0,0,0,0,0,416,157,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,6,1248,0,0,1248,"5292","825","147","5292","825","147","5292","825","147",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","5368","450","5818","5292","450","5742","5689","825","6514","5735","825","6560",".",".","5368","450","5818","5292","450","5742","5689","825","6514","5735","825","6560",".",".","5368","450","5818","5292","450","5742","5689","825","6514","5735","825","6560",".",".","1700","1700","1700","1200",".",".",".",".",".",".",".",".","3000","3000","3000","3000","1200","1200","1200","1200","1200","1200","1200","1200"
242130,13,-66.759324,18.478059,2,2,1,435,115,320,0,0,0,0,0,0,0,0,0,435,115,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,6,1305,162,1143,0,"7380","0","218","7380","0","218","7380","0","218",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","2122","2122","2122","2122",".",".",".",".",".",".",".",".","4000","4000","4000","4000","2202","2202","2202","2202","2202","2202","2202","2202"
242149,13,-67.144762,18.202277,2,2,1,558,144,414,0,0,0,0,0,0,0,0,0,558,144,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,6,1674,0,1674,0,"7380","0","218","7380","0","218","7380","0","218",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","7010","0","7010","7010","0","7010","7160","0","7160","7560","0","7560",".",".","2122","2122","2122","2122",".",".",".",".",".",".",".",".","4000","4000","4000","4000","2202","2202","2202","2202","2202","2202","2202","2202"
